################################# CSV #######################
,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,locks,test_locks_7_true-unreach-call_false-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],8.7299848E7,6.80001536E8,7,0,null,null,null,null,NaN
,ssh-simplified,s3_srvr_8_true-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],6.4273891E8,2.082471936E9,17,0,6060,0,5188,44,0.9537369914853359
,ssh-simplified,s3_srvr_2_false-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2.32783817E8,1.918369792E9,6,0,565,0,651,10,1.0
,locks,test_locks_14_true-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],3.81548509E8,6.79477248E8,14,0,889,0,1309,42,NaN
,locks,test_locks_10_true-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1.274882443E9,3.78535936E8,10,0,495,0,715,30,NaN
,ssh-simplified,s3_srvr_13_false-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,6.59607276E8,1.874853888E9,25,0,null,null,null,null,1.0
,systemc,token_ring.07_false-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],5.9997564186E10,5.726797824E9,12,0,4297,0,28918,73,0.7968503937007874
,recursive,Addition03_false-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 33)],6.0030670294E10,1.2582912E9,64,0,null,null,null,null,0.549408829591062
,ssh-simplified,s3_srvr_1a_true-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],8.7876288E7,1.90316544E9,8,0,null,null,null,null,0.7983539094650206
,recursive,Ackermann04_true-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [ShortDescription: ArrayIndexOutOfBoundsException LongDescription: java.lang.ArrayIndexOutOfBoundsException],4.4078715E7,1.553465344E9,null,null,null,null,null,null,null
,ssh-simplified,s3_srvr_12_false-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,9.06616485E8,1.865940992E9,34,0,null,null,null,null,1.0
,ssh-simplified,s3_srvr_11_false-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,8.89344881E8,1.836580864E9,38,0,4230,0,4847,105,0.9304743339831059
,locks,test_locks_15_true-unreach-call_false-termination.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],3.16470344E8,6.79477248E8,15,0,1005,0,1485,45,NaN
,ssh-simplified,s3_clnt_4_false-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2.81772098E8,1.814560768E9,8,0,718,0,888,20,0.7888198757763976
,ssh-simplified,s3_srvr_10_false-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,3.10744321E8,1.836580864E9,9,0,394,0,712,21,NaN
,systemc,mem_slave_tlm.4_true-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],6.0062794611E10,3.666345984E9,23,0,null,null,null,null,0.5945945945945946
,locks,test_locks_15_false-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1.12496036E8,6.79477248E8,1,0,null,null,null,null,NaN
,locks,test_locks_5_true-unreach-call_false-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],6.6112063E7,6.80001536E8,5,0,null,null,null,null,NaN
,systemc,pipeline_true-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 9)],6.0029467621E10,3.024093184E9,19,0,null,null,null,null,0.7933126732996248
,recursive,EvenOdd01_true-unreach-call_true-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 47)],6.0016769557E10,7.6283904E8,51,0,null,null,null,null,0.5727414939382088
,ssh-simplified,s3_srvr_2_false-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4.05120837E8,1.918369792E9,16,0,null,null,null,null,1.0
,systemc,token_ring.06_true-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],5.9998123488E10,5.177868288E9,11,0,4881,0,20185,66,0.7207151664611591
,systemc,pipeline_true-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [ShortDescription: SMTLIBException LongDescription: de.uni_freiburg.informatik.ultimate.logic.SMTLIBException: Cannot create quantifier in quantifier-free logic],1.4447539645E10,3.024093184E9,null,null,null,null,null,null,null
,ssh-simplified,s3_clnt_3_true-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],1.070372711E9,1.814560768E9,26,0,null,null,null,null,0.9443082788671024
,systemc,transmitter.16_false-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],5.9997991421E10,5.150081024E9,null,null,null,null,null,null,null
,locks,test_locks_13_true-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],3.09837513E8,4.77626368E8,13,0,null,null,null,null,NaN
,systemc,token_ring.11_false-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],5.9997278128E10,5.978456064E9,11,0,null,null,null,null,0.9143798024149287
,recursive,Fibonacci04_false-unreach-call_true-termination.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,3.18994988E8,2.328887296E9,15,0,1489,0,1168,98,0.8416351769151494
,systemc,token_ring.02_true-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],4.580908677E9,2.754609152E9,21,0,5965,0,14426,218,0.9553975436328378
,recursive,Ackermann03_true-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [ShortDescription: ArrayIndexOutOfBoundsException LongDescription: java.lang.ArrayIndexOutOfBoundsException],1.109093913E9,1.075838976E9,null,null,null,null,null,null,null
,ssh-simplified,s3_srvr_1_true-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],7.53849963E8,1.90316544E9,17,0,6463,0,5481,43,0.9743610096840768
,recursive,Ackermann03_true-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [ShortDescription: ArrayIndexOutOfBoundsException LongDescription: java.lang.ArrayIndexOutOfBoundsException],2.567516904E9,1.076363264E9,null,null,null,null,null,null,null
,locks,test_locks_15_true-unreach-call_false-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],2.62528717E8,6.80001536E8,15,0,null,null,null,null,NaN
,locks,test_locks_6_true-unreach-call_false-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1.20077135E8,6.80001536E8,6,0,null,null,null,null,NaN
,ssh-simplified,s3_srvr_4_true-unreach-call.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],1.338736446E9,1.951924224E9,31,0,null,null,null,null,0.9477261492832427
,locks,test_locks_15_false-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1.19494653E8,6.79477248E8,1,0,0,0,0,0,NaN
,systemc,token_ring.06_false-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],7.0158814416E10,5.34511616E9,null,null,null,null,null,null,null
,locks,test_locks_9_true-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1.45904505E8,1.075838976E9,9,0,414,0,594,27,NaN
,recursive,McCarthy91_false-unreach-call_false-termination.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1.0183313E7,2.311585792E9,1,0,null,null,null,null,NaN
,recursive,McCarthy91_false-unreach-call_false-termination.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1.0460983E7,2.311585792E9,1,0,0,0,0,0,NaN
,systemc,transmitter.09_false-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],5.9997960098E10,5.726797824E9,12,0,null,null,null,null,0.9819587628865979
,systemc,token_ring.14_false-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],6.005205273E10,5.726797824E9,null,null,null,null,null,null,null
,systemc,token_ring.11_true-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 10)],6.0047264107E10,5.978456064E9,11,0,6362,0,224382,77,0.5625431928127159
,recursive,BallRajamani-SPIN2000-Fig1_false-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,5.6949733E7,6.6060288E8,2,0,32,0,36,4,0.25
,systemc,kundu_true-unreach-call_false-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 9)],6.001559902E10,3.335520256E9,17,0,3514,0,6847,125,0.8309859154929577
,ssh-simplified,s3_srvr_4_true-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],7.04533053E8,1.918369792E9,17,0,6413,0,5432,46,0.9115604395604395
,ssh-simplified,s3_clnt_3_false-unreach-call.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,3.90140051E8,1.7956864E9,8,0,750,0,936,20,0.744927536231884
,systemc,transmitter.16_false-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 11)],5.9997568678E10,5.726797824E9,12,0,null,null,null,null,NaN
,ssh-simplified,s3_clnt_2_true-unreach-call_true-termination.cil.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 2 specifications checked. All of them hold],1.083322719E9,1.789919232E9,19,0,7924,0,8887,62,0.9792013789141052
,locks,test_locks_14_true-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],3.31146722E8,6.79477248E8,14,0,null,null,null,null,NaN
,locks,test_locks_10_true-unreach-call.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],6.39131746E8,3.78535936E8,10,0,null,null,null,null,NaN
,systemc,transmitter.15_false-unreach-call_false-termination.cil.c,TreeInterpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,8.55952686E8,5.039980544E9,4,0,null,null,null,null,NaN
,locks,test_locks_14_false-unreach-call.c,ForwardPredicates.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,9.5824842E7,4.77626368E8,1,0,0,0,0,0,NaN


################################# Summary #######################
Safe: 56
Unsafe: 37
Timeout: 42
Error: 11
Expected Safe: 90
Expected Unsafe: 56
Total: 146
CSV conversion gone wrong: 0

################################# Latex #######################
\newcommand{\headcolor}{}
\newcommand{\header}[1]{\parbox{2.8em}{\centering #1}\headcolor}
\newcommand{\folder}[1]{\parbox{5em}{#1}}
\begin{table}
\centering
\resizebox{\linewidth}{!}{%
\begin{tabu} to \linewidth {lcllcccccccccc}
\toprule
  \header{}& 
  \header{\#}&
  \header{Result}&
  \header{Variant}& 
  \header{Count}&
  \header{Avg. runtime}&
  \header{Mem{-}ory}&
  \header{Iter{-}ations}&
  \header{Loc{-}ations}&
  \header{Pred. size FP}&
  \header{Pred. size BP}&
  \header{Conj. SSA}&
  \header{Conj. IC}&
  \header{ICC %}\\
  \cmidrule(r){2-14}
\multirow{8}{*}{\folder{systemc}} &
\multirow{2}{*}{9} &
\multirow{2}{*}{\folder{Unsafe}} 
 & TreeInterpolation.epf & 2 & 2.00 s & 3716.75 MB & 10 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 1 & 2.20 s & 2622.50 MB & 18 & 0 & 4.9 K & 0 & 11.3 K & 173 & 93.55\%\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{11} &
\multirow{2}{*}{\folder{Safe}} 
 & TreeInterpolation.epf & 1 & 4.24 s & 2604.00 MB & 19 & 0 & - & - & - & - & 93.94\%\\
 &  &  & ForwardPredicates.epf & 3 & 12.92 s & 2731.17 MB & 23 & 0 & 17.0 K & 0 & 25.5 K & 302 & 77.64\%\\
  \cmidrule[0.01em](l){2-14}
& & \multirow{2}{*}{\folder{Timeout}} 
 & TreeInterpolation.epf & 16 & 62.06 s & 4797.78 MB & 14 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 14 & 61.11 s & 5205.21 MB & 7 & 0 & 3.7 K & 0 & 38.5 K & 86 & 33.24\%\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{20} &
\multirow{2}{*}{\folder{Completed}} 
 & TreeInterpolation.epf & 3 & 2.75 s & 3345.83 MB & 13 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 4 & 10.24 s & 2704.00 MB & 22 & 0 & 13.9 K & 0 & 22.0 K & 269 & 81.62\%\\
\midrule
\multirow{8}{*}{\folder{recursive}} &
\multirow{2}{*}{8} &
\multirow{2}{*}{\folder{Unsafe}} 
 & TreeInterpolation.epf & 6 & 0.21 s & 1537.25 MB & 6 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 6 & 0.19 s & 1537.25 MB & 7 & 0 & 941 & 0 & 828 & 47 & 32.80\%\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{12} &
\multirow{2}{*}{\folder{Safe}} 
 & TreeInterpolation.epf & 5 & 9.46 s & 1789.90 MB & 17 & 0 & - & - & - & - & 79.01\%\\
 &  &  & ForwardPredicates.epf & 3 & 0.44 s & 1667.17 MB & 11 & 0 & 2.7 K & 0 & 2.4 K & 169 & 72.74\%\\
  \cmidrule[0.01em](l){2-14}
& & \multirow{2}{*}{\folder{Timeout}} 
 & TreeInterpolation.epf & 5 & 67.55 s & 2048.80 MB & 57 & 0 & - & - & - & - & 60.74\%\\
 &  &  & ForwardPredicates.epf & 7 & 60.56 s & 2151.79 MB & 50 & 0 & 47.7 K & 0 & 16.9 K & 4.5 K & 31.51\%\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{20} &
\multirow{2}{*}{\folder{Completed}} 
 & TreeInterpolation.epf & 11 & 4.41 s & 1652.09 MB & 11 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 9 & 0.27 s & 1580.56 MB & 8 & 0 & 1.5 K & 0 & 1.4 K & 88 & 46.11\%\\
\midrule
\multirow{8}{*}{\folder{locks}} &
\multirow{2}{*}{2} &
\multirow{2}{*}{\folder{Unsafe}} 
 & TreeInterpolation.epf & 2 & 0.12 s & 551.75 MB & 1 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 2 & 0.11 s & 551.75 MB & 1 & 0 & 0 & 0 & 0 & 0 & -\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{11} &
\multirow{2}{*}{\folder{Safe}} 
 & TreeInterpolation.epf & 11 & 0.25 s & 629.73 MB & 10 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 11 & 0.33 s & 595.36 MB & 10 & 0 & 530 & 0 & 770 & 30 & -\\
  \cmidrule[0.01em](l){2-14}
& & \multirow{2}{*}{\folder{Timeout}} 
 & TreeInterpolation.epf & 0 & - & - & - & - & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 0 & - & - & - & - & - & - & - & - & -\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{13} &
\multirow{2}{*}{\folder{Completed}} 
 & TreeInterpolation.epf & 13 & 0.23 s & 617.73 MB & 8 & 0 & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 13 & 0.30 s & 588.65 MB & 8 & 0 & 448 & 0 & 651 & 25 & -\\
\midrule
\multirow{8}{*}{\folder{ssh-simplified}} &
\multirow{2}{*}{9} &
\multirow{2}{*}{\folder{Unsafe}} 
 & TreeInterpolation.epf & 9 & 0.52 s & 1752.78 MB & 18 & 0 & - & - & - & - & 72.58\%\\
 &  &  & ForwardPredicates.epf & 9 & 0.43 s & 1752.39 MB & 14 & 0 & 1.4 K & 0 & 1.7 K & 38 & 69.30\%\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{11} &
\multirow{2}{*}{\folder{Safe}} 
 & TreeInterpolation.epf & 11 & 1.07 s & 1829.77 MB & 26 & 0 & - & - & - & - & 91.79\%\\
 &  &  & ForwardPredicates.epf & 11 & 0.75 s & 1812.73 MB & 16 & 0 & 6.1 K & 0 & 5.4 K & 50 & 90.45\%\\
  \cmidrule[0.01em](l){2-14}
& & \multirow{2}{*}{\folder{Timeout}} 
 & TreeInterpolation.epf & 0 & - & - & - & - & - & - & - & - & -\\
 &  &  & ForwardPredicates.epf & 0 & - & - & - & - & - & - & - & - & -\\
  \cmidrule[0.01em](l){2-14}
& \multirow{2}{*}{20} &
\multirow{2}{*}{\folder{Completed}} 
 & TreeInterpolation.epf & 20 & 0.82 s & 1795.13 MB & 22 & 0 & - & - & - & - & 83.14\%\\
 &  &  & ForwardPredicates.epf & 20 & 0.61 s & 1785.58 MB & 15 & 0 & 4.0 K & 0 & 3.7 K & 44 & 80.93\%\\
\bottomrule
& & & & & & & & & & & & & \\
\end{tabu}}
\caption{Results for AutomizerC.xml.}
\end{table}
